query_french,select_label,where_label
Montrez-moi toutes les infos des films dont les dates se situent entre 1974 et 2015.,select=['*'],where='annee BETWEEN year AND year;'
Merci de bien vouloir afficher toutes les informations relatives aux films de 1974 à 2015.,select=['*'],where='annee BETWEEN year AND year;'
Peux-tu me donner tous les détails sur les films qui sont sortis entre les années 1974 et 2015 ?,select=['*'],where='annee BETWEEN year AND year;'
Veuillez me montrer les titres des films dans lesquels Emma Stone joue et Leonardo DiCaprio joue.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous me communiquer les titres des films avec Emma Stone et Leonardo DiCaprio ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Je souhaiterais connaître les films où Emma Stone et Leonardo DiCaprio apparaissent.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Merci de bien vouloir me donner les noms des films avec Emma Stone et Leonardo DiCaprio.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
"J'aimerais avoir la liste des films où figurent Emma Stone et Leonardo DiCaprio, s'il vous plaît.",select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pouvez-vous me dire dans quels films Emma Stone et Leonardo DiCaprio jouent ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Veuillez me montrer les titres des films où Chris Hemsworth joue et Tom Hanks joue.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous me donner les titres des films mettant en scène Chris Hemsworth et Tom Hanks ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pouvez-vous m'indiquer les films dans lesquels Chris Hemsworth et Tom Hanks apparaissent ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Serait-il possible de connaître les titres des films avec Chris Hemsworth et Tom Hanks ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Je souhaite trouver les titres des films où apparaissent Chris Hemsworth et Tom Hanks.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Quels sont les films dans lesquels Chris Hemsworth et Tom Hanks ont des rôles ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Veuillez me montrer les titres des films dans lesquels Robert De Niro joue et Charlize Theron joue.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Montrez-moi les titres des films avec Robert De Niro et Charlize Theron.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous indiquer les films où Robert De Niro et Charlize Theron apparaissent ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Je voudrais savoir quels films disposent de Robert De Niro et Charlize Theron dans le casting.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pouvez-vous me donner les titres des films comprenant Robert De Niro et Charlize Theron ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Merci de me donner les titres des films où l'on retrouve Robert De Niro ainsi que Charlize Theron.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Veuillez me montrer le réalisateur des films où le titre est The Hidden Shadow Chronicles.,select=['realisateur'],where='titre = 'name';'
Pourriez-vous indiquer le réalisateur des films intitulés The Hidden Shadow Chronicles ?,select=['realisateur'],where='titre = 'name';'
Montrez-moi qui est le réalisateur pour les films appelés The Hidden Shadow Chronicles.,select=['realisateur'],where='titre = 'name';'
Est-ce que vous pourriez me fournir le nom du réalisateur des films qui s'appellent The Hidden Shadow Chronicles ?,select=['realisateur'],where='titre = 'name';'
Qui est le réalisateur des films nommés The Hidden Shadow Chronicles ?,select=['realisateur'],where='titre = 'name';'
Pourriez-vous me dire qui a réalisé les films ayant pour titre The Hidden Shadow Chronicles ?,select=['realisateur'],where='titre = 'name';'
Veuillez me montrer toutes les informations des films où l'année est entre 1996 et 2014.,select=['*'],where='annee BETWEEN year AND year;'
Pouvez-vous me donner toutes les informations sur les films sortis entre 1996 et 2014 ?,select=['*'],where='annee BETWEEN year AND year;'
Montrez-moi toutes les infos sur les films dont l'année est comprise entre 1996 et 2014.,select=['*'],where='annee BETWEEN year AND year;'
J'aimerais avoir accès à toutes les données concernant les films de 1996 à 2014.,select=['*'],where='annee BETWEEN year AND year;'
Merci de me fournir toutes les informations des films qui sont sortis entre 1996 et 2014.,select=['*'],where='annee BETWEEN year AND year;'
Auriez-vous l'amabilité de me montrer les informations sur les films pris entre 1996 et 2014 ?,select=['*'],where='annee BETWEEN year AND year;'
Veuillez me montrer l'année des films dont le titre est The Silent Dream Project.,select=['annee'],where='titre = 'name';'
Pouvez-vous me donner l'année des films intitulés The Silent Dream Project ?,select=['annee'],where='titre = 'name';'
"Montrez-moi l'année des films qui s'appellent The Silent Dream Project, s'il vous plaît.",select=['annee'],where='titre = 'name';'
J'aimerais savoir en quelle année les films intitulés The Silent Dream Project sont sortis.,select=['annee'],where='titre = 'name';'
Pourriez-vous indiquer l'année des films ayant comme titre The Silent Dream Project ?,select=['annee'],where='titre = 'name';'
Est-ce que vous pouvez me dire quelle année les films The Silent Dream Project ont été réalisés ?,select=['annee'],where='titre = 'name';'
Veuillez me montrer le titre des films où Matt Damon joue et Joaquin Phoenix joue.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous me donner les titres des films dans lesquels Matt Damon et Joaquin Phoenix apparaissent ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Serait-il possible d'avoir les titres des films avec Matt Damon et Joaquin Phoenix ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pouvez-vous me communiquer les titres des films dans lesquels on peut voir Matt Damon et Joaquin Phoenix ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
"Je voudrais savoir quels films incluent Matt Damon et Joaquin Phoenix, pouvez-vous me les indiquer ?",select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Quels sont les titres des films avec Matt Damon et Joaquin Phoenix ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Veuillez me montrer le réalisateur des films dont le titre est The Burning Shadow Story.,select=['realisateur'],where='titre = 'name';'
Qui est le réalisateur du film intitulé The Burning Shadow Story ?,select=['realisateur'],where='titre = 'name';'
Pourriez-vous me dire qui est le réalisateur de The Burning Shadow Story ?,select=['realisateur'],where='titre = 'name';'
J’aimerais connaître le nom du réalisateur du film The Burning Shadow Story.,select=['realisateur'],where='titre = 'name';'
Peux-tu me dire qui a réalisé le film The Burning Shadow Story ?,select=['realisateur'],where='titre = 'name';'
"Je voudrais savoir le réalisateur du film intitulé The Burning Shadow Story, s'il te plaît.",select=['realisateur'],where='titre = 'name';'
Veuillez me montrer le réalisateur des films intitulés The Lost Secret Code.,select=['realisateur'],where='titre = 'name';'
Peux-tu me dire qui est le réalisateur des films qui s'appellent The Lost Secret Code ?,select=['realisateur'],where='titre = 'name';'
Pourrais-je savoir qui dirige les films intitulés The Lost Secret Code ?,select=['realisateur'],where='titre = 'name';'
Je voudrais connaître le nom du réalisateur des films qui portent le titre The Lost Secret Code.,select=['realisateur'],where='titre = 'name';'
Pourriez-vous indiquer qui est le réalisateur pour le film intitulé The Lost Secret Code ?,select=['realisateur'],where='titre = 'name';'
Je cherche le réalisateur des films dont le titre est The Lost Secret Code. Pouvez-vous m'aider ?,select=['realisateur'],where='titre = 'name';'
Veuillez me montrer toutes les informations sur les films où l'année est comprise entre 1953 et 2012.,select=['*'],where='annee BETWEEN year AND year;'
Montrez-moi toutes les infos sur les films dont l'année est entre 1953 et 2012.,select=['*'],where='annee BETWEEN year AND year;'
Pourriez-vous me fournir les détails de tous les films parus entre 1953 et 2012 ?,select=['*'],where='annee BETWEEN year AND year;'
Je souhaiterais voir toutes les infos des films sortis entre 1953 et 2012.,select=['*'],where='annee BETWEEN year AND year;'
Merci de me donner les informations concernant les films de l'année 1953 à 2012.,select=['*'],where='annee BETWEEN year AND year;'
J'aimerais que vous me montriez toutes les données relatives aux films de 1953 à 2012.,select=['*'],where='annee BETWEEN year AND year;'
Veuillez me montrer l'année des films dont le titre est The Lost Dream Affair.,select=['annee'],where='titre = 'name';'
Quels sont les films intitulés The Lost Dream Affair et quelle est leur année ?,select=['annee'],where='titre = 'name';'
Pouvez-vous indiquer l'année des films portant le nom The Lost Dream Affair ?,select=['annee'],where='titre = 'name';'
Je souhaite connaître l'année de sortie des films intitulés The Lost Dream Affair.,select=['annee'],where='titre = 'name';'
Pourriez-vous me dire en quelle année sont sortis les films intitulés The Lost Dream Affair ?,select=['annee'],where='titre = 'name';'
Merci de me préciser l'année des films qui portent le titre The Lost Dream Affair.,select=['annee'],where='titre = 'name';'
Veuillez me montrer le titre des films où Gal Gadot joue et Sandra Bullock joue.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pouvez-vous me donner les titres des films avec Gal Gadot et Sandra Bullock ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
J'aimerais savoir quels films Gal Gadot et Sandra Bullock ont-ils joués.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous me montrer les films dans lesquels on voit Gal Gadot et Sandra Bullock ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Auriez-vous des informations sur les films où Gal Gadot et Sandra Bullock apparaissent ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
"Je cherche les titres des films avec Gal Gadot et Sandra Bullock, pourriez-vous m'aider ?",select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Merci de me montrer l'année des films où le titre est The Golden Secret Protocol.,select=['annee'],where='titre = 'name';'
Peux-tu me dire quelle année les films intitulés The Golden Secret Protocol sont sortis ?,select=['annee'],where='titre = 'name';'
Pourrais-tu m'indiquer l'année des films ayant pour titre The Golden Secret Protocol ?,select=['annee'],where='titre = 'name';'
J'aimerais savoir quelle année correspond aux films nommés The Golden Secret Protocol.,select=['annee'],where='titre = 'name';'
Est-ce que tu pourrais me fournir l'année des films dont le titre est The Golden Secret Protocol ?,select=['annee'],where='titre = 'name';'
Merci de m'informer l'année des films avec le titre The Golden Secret Protocol.,select=['annee'],where='titre = 'name';'
Veuillez me montrer l'année des films dont le titre est The Frozen Truth Code.,select=['annee'],where='titre = 'name';'
